solo_KillDeathRatio,solo_WinRatio,solo_Rating,solo_DamagePg,solo_HealsPg,solo_KillsPg,solo_MoveDistancePg,solo_TimeSurvivedPg
2.5,0.0,1207.04,181.08,2.5,2.5,980.47,825.91
2.22,5.56,2126.72,251.99,0.91,2.09,4587.5,1208.73
1.57,3.77,2507.62,168.11,1.5,1.51,3562.9,1036.85
3.4,12.4,2494.06,332.58,2.29,2.98,5089.56,1290.91
4.25,14.29,1713.01,390.54,1.21,3.64,3901.25,1077.75
3.0,3.56,2245.77,328.36,1.85,2.89,2385.89,707.28
1.11,2.87,2473.08,137.5,1.09,1.08,2883.88,886.22
1.68,6.47,2531.98,195.15,1.8,1.58,4887.45,1188.06
1.34,2.19,2508.37,162.97,1.11,1.31,4755.62,1070.03
5.25,20.0,1605.62,514.41,5.2,4.2,9305.43,1821.78
2.06,0.91,2337.98,231.05,2.07,2.05,4005.38,667.81
1.74,2.3,2381.3,195.59,1.79,1.7,2953.61,877.81
0.81,0.89,2168.45,96.51,1.21,0.8,2148.4,1003.15
1.76,3.33,1988.49,192.6,0.97,1.7,2732.4,861.81
1.92,0.0,1478.77,235.28,1.92,1.92,3189.93,1277.34
2.41,5.56,2111.06,249.43,1.06,2.28,2714.87,1150.8
7.14,22.22,1501.4,572.28,3.89,5.56,3365.11,1235.69
1.71,0.79,2445.43,204.06,1.52,1.7,3778.51,1027.26
2.5,0.0,1238.73,211.36,0.0,2.5,3553.46,1261.55
1.61,2.94,1455.95,176.14,0.62,1.56,1652.61,641.47
1.33,5.26,1458.39,177.77,2.32,1.26,5049.87,1066.17
1.09,2.32,2427.89,129.33,0.95,1.07,3790.12,1160.87
0.94,0.0,2211.73,112.8,1.29,0.94,2160.87,928.14
0.91,2.19,2407.59,113.68,0.96,0.89,2695.74,935.44
3.11,9.91,2397.22,328.76,1.26,2.8,3494.65,951.48
14.67,57.14,1781.56,596.12,1.14,6.29,6265.96,1524.73
1.18,1.23,1665.76,148.12,1.77,1.16,2148.0,729.51
8.38,33.33,1870.86,655.05,3.42,5.58,5881.1,1544.1
3.0,0.0,1488.87,321.18,2.41,3.0,3178.69,943.13
3.74,12.9,2273.93,366.59,2.68,3.26,4159.84,1261.36
3.71,16.32,2496.11,363.15,2.74,3.1,5620.86,1367.02
1.88,2.0,2010.61,217.75,1.26,1.84,3220.51,912.0
1.19,1.27,2031.67,149.15,1.19,1.18,2758.19,933.94
2.09,1.8,2135.04,230.7,1.31,2.05,2177.94,741.59
4.81,6.52,2094.99,419.55,0.5,4.5,3196.44,984.28
0.8,9.09,1357.21,112.01,0.91,0.73,3761.56,1208.83
13.5,66.67,1731.44,442.26,3.0,4.5,7159.94,1648.65
2.43,12.9,2224.39,240.26,2.08,2.11,5339.2,1240.44
4.67,7.69,1774.92,460.75,2.08,4.31,4179.63,1385.09
2.83,14.29,1478.9,275.65,1.0,2.43,4040.25,1394.89
1.66,4.58,2445.36,188.11,1.88,1.59,4612.49,1114.23
1.82,2.48,2220.77,200.58,1.28,1.78,1891.37,960.97
1.93,0.0,1424.22,250.07,1.56,1.93,2331.58,837.59
2.42,9.43,2622.25,248.57,2.61,2.19,5759.4,1319.21
1.6,5.49,2608.6,189.52,1.2,1.52,2794.49,1155.27
0.98,0.86,2433.86,129.39,1.51,0.97,2221.58,789.27
1.24,1.45,2438.86,143.55,1.83,1.22,3105.26,1114.81
0.61,2.05,2496.52,78.68,0.99,0.6,3560.95,1103.39
0.98,2.19,2289.48,116.98,1.01,0.96,1480.8,788.91
2.19,6.35,1879.84,237.86,1.29,2.05,3684.18,1009.02
3.75,13.04,1988.09,351.34,2.13,3.26,3792.89,1117.55
2.64,7.84,1700.3,262.86,1.78,2.43,4319.08,1183.96
1.0,0.0,1195.27,122.46,0.25,1.0,856.77,443.71
1.0,1.45,1677.54,124.79,0.65,0.99,2055.1,904.15
4.09,21.43,1902.18,332.91,3.71,3.21,5771.41,1330.21
1.98,3.77,1707.36,236.31,2.06,1.91,2489.58,870.79
0.82,2.0,2486.02,99.38,2.03,0.8,3366.4,1082.24
1.45,2.56,1839.96,156.63,1.08,1.41,2969.33,1239.82
1.67,0.0,1237.21,213.25,0.67,1.67,3949.1,1149.53
1.25,5.08,2275.58,140.61,2.02,1.19,5101.31,1135.31
3.09,7.89,2072.31,278.33,1.08,2.84,2777.78,837.09
1.15,1.32,2437.88,142.33,2.39,1.14,2983.8,956.37
1.43,6.67,1609.82,133.96,2.27,1.33,3397.48,1146.09
3.65,11.81,2772.73,365.82,5.54,3.22,4346.25,1213.86
0.96,1.2,2593.26,127.27,1.26,0.94,4194.48,1109.88
1.2,2.26,2470.57,150.87,1.04,1.17,3360.14,975.33
3.62,11.11,1531.12,353.99,1.89,3.22,4320.13,1493.63
3.29,15.09,2437.3,317.69,2.38,2.79,2458.63,1229.74
0.86,1.51,2476.6,119.54,1.31,0.85,3049.58,840.72
1.75,7.29,2537.67,188.07,1.83,1.62,3261.36,1053.94
1.95,4.5,2337.2,230.09,5.57,1.86,3743.38,1072.14
1.26,3.82,2498.46,139.43,1.24,1.21,3834.48,1071.14
1.04,2.04,2225.18,119.0,1.23,1.02,3345.49,965.24
3.0,22.22,1557.89,253.98,0.67,2.33,4623.65,1282.85
1.33,0.0,1280.97,138.61,1.5,1.33,1846.46,860.87
2.11,5.26,1528.36,214.19,0.68,2.0,3445.51,964.3
0.86,0.89,2550.48,117.69,0.78,0.85,2757.48,889.16
1.68,5.77,2437.11,174.34,0.79,1.59,1935.09,949.85
11.0,50.0,1372.08,579.88,3.0,5.5,5248.94,1677.15
0.87,7.39,2426.36,95.53,1.7,0.81,5619.57,1277.47
3.38,10.13,1908.58,338.36,0.95,3.04,4705.74,1052.42
1.19,6.9,1811.36,138.56,1.62,1.1,4534.28,1351.47
1.5,2.47,2413.39,171.4,1.11,1.46,2744.12,857.04
1.95,5.06,2490.78,222.22,1.32,1.85,4149.1,1134.18
1.55,2.22,1941.78,177.92,1.47,1.51,3343.19,1010.42
2.58,13.79,2436.67,257.02,1.28,2.22,4887.62,1351.27
1.62,0.0,1419.4,181.27,1.25,1.62,3917.85,1340.8
1.8,9.47,2436.64,198.82,6.82,1.63,5466.05,1307.66
4.0,0.0,1378.11,526.24,2.0,4.0,7977.21,1918.98
1.1,3.82,2517.96,142.95,1.53,1.05,3840.33,1069.33
0.0,0.0,1187.75,3.43,1.0,0.0,4550.1,493.39
3.35,14.47,2364.13,339.24,1.88,2.87,3965.57,1209.57
1.0,5.88,2466.62,114.0,2.94,0.94,5709.48,1307.92
1.82,3.14,2482.45,201.82,1.83,1.76,2590.57,931.8
3.12,11.11,1476.32,309.24,1.67,2.78,4384.88,1136.91
2.36,13.59,2170.39,246.29,2.3,2.04,5538.21,1385.69
2.83,4.17,1687.43,293.31,1.42,2.71,3265.8,1004.7
0.83,1.11,2430.43,102.55,1.34,0.82,4298.88,982.65
0.91,1.84,2391.61,118.86,1.13,0.89,3409.11,1097.6
7.5,50.0,1491.21,419.82,1.75,3.75,2219.63,1488.02
1.5,5.56,1970.39,159.29,1.53,1.42,3298.57,1241.67
2.26,2.78,2126.95,254.26,2.14,2.19,3967.62,1261.18
1.17,5.19,2458.22,132.95,2.06,1.11,3510.5,1015.33
2.79,6.52,2389.7,315.97,1.72,2.61,3579.2,1257.59
1.32,5.39,2610.56,156.85,1.52,1.25,5255.75,1182.84
1.31,0.52,2410.54,159.61,1.47,1.3,2643.37,854.25
1.43,0.57,2223.71,168.72,0.86,1.43,1527.02,760.57
2.61,4.35,2442.66,295.84,1.73,2.5,2373.92,872.31
2.33,0.0,1412.98,258.42,0.8,2.33,1649.48,841.26
3.08,12.03,2435.03,327.91,2.64,2.71,3310.38,1156.67
0.29,0.0,1182.21,31.04,0.14,0.29,1621.04,708.8
2.38,7.14,1500.87,226.8,2.0,2.21,3648.95,1130.49
1.02,2.9,2434.68,138.47,2.23,1.0,3892.72,961.64
3.32,12.96,2368.03,332.23,2.07,2.89,2836.29,1099.92
2.79,7.26,1926.36,305.14,1.79,2.58,3981.17,1106.89
2.11,11.63,2150.0,241.47,1.91,1.86,3672.11,966.12
3.0,0.0,1303.91,223.2,1.5,3.0,4278.61,1703.43
2.32,14.91,2567.07,215.95,2.65,1.97,4953.67,1351.77
4.67,3.23,1574.07,485.29,1.65,4.52,3295.64,885.02
1.62,4.59,2070.18,185.19,1.15,1.55,4833.05,1107.94
1.35,4.17,1958.36,145.61,1.71,1.29,3454.72,1017.09
1.63,2.78,1824.38,183.55,0.89,1.58,3273.27,1086.61
1.82,8.97,2491.82,215.19,1.58,1.65,3450.22,1188.89
2.06,2.35,1970.34,227.71,1.44,2.01,3190.84,933.94
1.26,2.7,2293.02,157.77,1.64,1.22,2100.18,925.84
0.0,0.0,1234.72,24.59,0.0,0.0,4554.18,1517.39
0.9,1.8,2183.58,109.0,1.23,0.88,3087.33,982.82
3.36,12.5,1754.97,338.01,0.75,2.94,5201.42,1171.12
1.32,2.67,2218.23,172.67,0.95,1.29,1520.01,824.3
2.5,4.76,1620.86,287.79,1.33,2.38,2270.17,793.29
4.5,33.33,1322.44,316.9,1.67,3.0,3365.77,1316.98
1.98,4.84,2182.29,227.98,1.42,1.89,2001.22,787.38
1.55,10.81,2134.05,166.73,1.81,1.38,4069.55,1373.31
1.15,0.0,2343.09,136.76,1.56,1.15,2341.75,890.56
3.0,0.0,1267.56,383.71,0.5,3.0,3384.92,1262.5
1.46,0.0,1569.77,177.83,1.62,1.46,3997.4,1049.64
1.39,5.88,2259.45,164.32,1.6,1.31,2728.13,987.74
1.77,1.22,2337.86,214.76,1.41,1.74,2461.04,1006.38
0.95,1.6,2607.73,120.85,1.87,0.93,4120.82,1087.66
1.33,0.0,1609.31,141.43,1.3,1.33,3331.24,986.91
3.11,15.15,2247.23,286.81,1.7,2.64,3508.42,1167.5
2.38,20.0,1647.45,198.94,1.5,1.9,6719.91,1481.62
1.14,2.34,2433.59,139.01,1.41,1.12,3501.64,1123.3
3.25,0.0,1382.76,387.23,0.38,3.25,2899.27,1012.39
2.17,7.08,2531.89,248.5,1.71,2.01,4232.21,1141.36
1.53,0.0,2199.95,182.53,1.66,1.53,2940.94,1082.88
1.65,2.44,1966.98,184.36,1.29,1.61,3760.41,1142.73
0.72,0.0,1586.96,97.07,1.01,0.72,1466.09,707.94
1.8,0.0,1326.76,180.35,1.2,1.8,3279.22,1248.64
6.0,40.0,1576.64,455.01,0.2,3.6,4036.85,1593.21
2.74,5.64,2433.36,291.52,1.27,2.58,2850.85,1031.62
3.33,9.73,2588.23,350.87,2.23,3.0,3948.89,1037.64
1.59,0.0,1979.11,176.11,1.52,1.59,4010.46,1028.88
1.46,2.31,2234.6,163.95,1.45,1.42,2474.45,873.84
1.36,3.36,2376.4,155.79,1.71,1.31,3925.38,1144.86
0.87,2.78,2067.41,97.36,0.65,0.84,1860.12,892.62
1.24,2.5,2174.13,130.07,1.34,1.21,2248.95,970.79
3.28,14.29,1840.97,292.45,1.05,2.81,4482.38,1153.3
0.43,0.0,1229.73,56.82,0.0,0.43,3358.07,1135.48
1.71,4.9,2432.68,197.7,1.47,1.62,2586.11,893.74
2.0,0.0,1359.3,240.56,1.67,2.0,3642.25,1397.97
2.74,5.0,1547.29,304.26,1.5,2.6,1565.37,842.03
1.71,1.37,1992.64,197.21,1.26,1.68,2434.92,728.8
1.54,3.2,2561.93,174.1,0.93,1.49,2747.9,862.96
3.33,4.55,1855.45,380.87,1.73,3.18,3593.31,1102.47
1.42,3.0,2438.56,163.21,1.21,1.38,3087.85,971.07
1.91,3.64,2363.51,234.81,1.36,1.84,5012.66,1259.59
3.06,11.11,1918.25,296.99,0.86,2.72,2122.07,886.67
1.65,5.25,2440.46,189.83,1.89,1.56,3812.61,1169.74
0.59,0.83,1587.26,85.48,0.58,0.58,2581.92,681.9
3.36,21.54,2364.28,291.43,2.84,2.64,7622.33,1502.06
2.35,9.09,1870.49,252.48,0.82,2.14,4038.89,1315.05
4.07,11.76,1956.36,399.59,1.65,3.59,3298.17,989.32
1.3,7.65,2486.57,156.66,0.94,1.2,6228.11,1437.34
0.98,0.81,2043.3,125.42,1.28,0.97,2323.02,816.65
1.34,6.85,2106.28,146.06,1.27,1.25,2850.29,998.38
4.69,15.52,2349.35,440.63,1.36,3.97,3250.51,1106.7
0.79,1.03,2025.4,100.92,1.92,0.78,2496.93,987.81
12.6,50.0,1857.67,658.42,1.5,6.3,6918.75,1553.18
1.13,0.0,1720.75,135.43,1.37,1.13,2700.83,936.3
1.5,1.43,2284.28,171.83,1.33,1.48,1979.81,724.98
2.07,1.41,1859.66,230.46,1.32,2.04,1672.68,617.16
1.59,2.01,2284.83,189.85,1.67,1.56,3093.97,1119.99
3.23,4.35,1801.75,335.86,0.96,3.09,2621.78,1057.82
2.87,6.25,1916.36,300.99,3.0,2.69,4729.28,1279.46
3.27,16.22,2439.16,315.7,2.61,2.74,5094.37,1191.75
1.62,1.23,2436.75,186.1,2.12,1.6,2893.09,1108.03
2.12,6.56,2443.99,222.5,2.38,1.98,3039.61,1199.27
2.18,7.89,2424.18,241.54,3.02,2.01,5740.78,1160.05
2.27,6.2,2228.14,249.05,1.45,2.13,4427.06,1022.54
0.95,1.02,2138.19,120.67,1.51,0.94,3744.86,1026.64
1.81,4.51,2097.34,200.06,1.26,1.73,2721.33,883.93
1.06,0.78,2420.26,127.71,1.61,1.05,3346.09,1170.06
1.7,1.78,2520.65,193.76,1.43,1.67,3034.83,973.93
0.99,0.68,1667.31,120.57,1.18,0.98,1577.58,664.94
3.53,8.77,2393.46,349.42,1.97,3.22,3650.6,915.18
4.76,30.91,2430.76,387.11,2.0,3.29,7395.25,1560.54
1.45,0.0,1794.71,176.8,1.68,1.45,3609.65,1039.2
1.38,0.0,2069.25,174.72,1.67,1.38,2510.82,936.19
1.34,0.0,1747.91,166.77,0.58,1.34,3434.48,1071.34
0.99,4.0,2081.82,124.94,1.2,0.95,2533.82,1060.61
1.63,4.72,2468.73,180.33,2.17,1.56,3843.57,1104.01
1.38,2.63,2029.42,156.36,1.19,1.34,1950.07,696.52
2.89,6.67,2044.7,334.02,1.64,2.69,3341.44,932.23
0.84,2.88,2408.38,102.42,0.92,0.82,3681.48,1066.14
0.62,1.25,2225.22,85.21,1.71,0.61,3618.89,1025.22
1.61,0.0,1394.64,213.77,1.72,1.61,1930.36,805.19
2.27,3.91,1889.85,260.1,0.97,2.18,2403.9,814.15
3.55,22.5,2487.75,333.2,2.45,2.75,7291.31,1495.86
2.88,8.84,2406.81,320.55,2.48,2.62,3623.87,1178.72
2.52,3.68,2007.45,274.09,2.18,2.42,2537.98,919.01
2.73,8.33,1509.53,285.04,2.42,2.5,2968.99,1093.93
2.36,5.71,1943.84,266.08,1.77,2.23,4560.14,1126.37
1.08,1.67,2471.98,129.85,1.22,1.06,2404.0,952.2
1.76,0.0,1649.52,197.44,2.41,1.76,4307.28,1290.0
0.67,0.0,1233.83,61.31,0.0,0.67,2540.8,756.44
1.02,2.4,1962.74,119.86,0.96,1.0,1873.73,824.51
3.88,15.0,2065.27,359.94,1.3,3.3,5343.36,1576.64
3.45,7.56,2429.91,372.69,1.19,3.19,2394.62,1018.84
2.38,0.0,1281.2,292.14,0.62,2.38,2803.6,711.54
1.81,7.61,2507.84,197.23,1.49,1.67,3472.06,1234.28
7.33,40.0,1664.66,517.77,2.4,4.4,5448.47,1939.03
2.12,2.86,2044.2,240.52,1.66,2.06,1944.16,1042.31
0.0,0.0,1192.44,0.0,0.0,0.0,2950.87,573.65
2.65,3.94,2313.01,292.72,1.41,2.54,1995.74,729.48
2.21,13.64,1776.36,206.07,1.0,1.91,2583.3,969.48
5.67,25.0,1490.18,421.57,4.75,4.25,6036.78,1769.75
1.11,2.94,2504.97,137.57,1.35,1.08,2964.53,891.19
1.95,8.73,2487.06,213.54,2.56,1.78,5420.94,1203.17
4.76,22.73,2334.37,384.25,1.95,3.68,5475.4,1593.64
0.88,1.28,2364.95,104.67,0.96,0.87,3169.05,774.14
1.4,2.33,2111.8,166.36,2.23,1.37,2471.63,1197.64
2.27,12.24,2326.51,221.75,2.36,1.99,3585.83,1259.61
6.5,33.33,1679.4,452.48,1.67,4.33,4786.54,1817.06
2.35,3.42,2464.86,266.03,1.64,2.27,2552.22,852.8
6.67,40.0,1499.12,373.1,3.4,4.0,3858.93,1549.32
3.45,15.38,1541.28,315.76,0.85,2.92,3840.27,1002.73
3.24,5.56,1677.92,343.13,1.72,3.06,2380.42,1124.59
1.52,1.12,2007.48,185.44,1.44,1.51,2739.77,907.84
3.4,16.67,1419.26,301.32,1.56,2.83,1517.58,791.45
1.79,4.88,2206.74,201.16,2.54,1.7,3702.29,1052.93
0.8,0.0,1749.49,109.69,0.71,0.8,1912.87,744.05
1.03,2.46,2223.58,123.23,1.52,1.01,3012.69,876.8
1.2,3.74,2232.15,126.54,1.88,1.16,2565.64,917.04
2.4,6.25,2454.69,253.15,1.7,2.25,4345.14,1227.87
2.17,6.45,1880.2,248.47,0.65,2.03,3253.92,941.02
3.27,25.0,2089.47,252.35,0.65,2.45,3740.27,1379.83
2.58,6.94,2428.15,270.91,1.94,2.4,3021.11,989.62
3.09,5.56,2013.32,342.65,1.06,2.92,2839.16,910.1
19.0,100.0,1457.05,925.59,1.5,9.5,3868.4,1829.46
1.29,0.0,1513.24,162.38,2.36,1.29,3569.46,1307.65
2.74,7.84,2274.36,307.01,1.82,2.53,3004.36,1063.86
2.42,4.26,2187.2,263.22,1.23,2.32,2077.94,940.69
1.64,5.72,2419.31,185.43,2.09,1.55,4358.69,1279.09
1.91,8.33,1840.57,214.66,1.54,1.75,4518.68,1298.76
1.15,4.1,2427.46,145.6,1.34,1.1,3334.93,1185.64
2.4,4.05,2305.96,256.35,2.07,2.3,2056.1,772.31
1.67,6.25,1706.47,180.42,0.81,1.56,3013.71,985.79
4.18,15.38,1672.07,387.73,2.77,3.54,2460.86,1019.45
17.0,66.67,1473.19,638.91,6.67,5.67,5658.56,1568.75
2.78,18.18,1878.94,267.09,4.86,2.27,3269.75,1027.22
2.74,10.29,2215.62,280.39,1.62,2.46,4968.51,1491.31
0.72,3.07,2265.79,102.94,1.99,0.7,4315.5,1150.4
1.96,12.35,2438.53,207.11,2.05,1.72,2433.32,1211.83
1.94,1.83,2338.55,219.26,1.9,1.91,1637.55,861.23
0.89,0.99,2418.1,115.67,1.28,0.88,2533.38,836.62
2.28,4.12,2252.12,244.8,1.12,2.19,2345.19,785.77
1.03,0.68,2277.25,125.16,0.95,1.03,2593.99,845.14
0.88,3.7,1756.2,101.29,1.15,0.85,5128.97,1364.01
0.99,2.27,2268.36,120.43,1.19,0.97,3087.83,991.4
1.51,8.98,2438.98,186.09,1.23,1.37,6740.79,1408.37
1.79,7.69,2382.19,201.99,2.05,1.65,4498.92,1098.07
2.63,5.5,2447.85,269.21,1.88,2.49,3671.52,1148.03
1.42,1.85,2430.2,176.21,2.2,1.39,3721.3,921.34
3.31,13.33,1738.33,304.94,0.33,2.87,3447.78,1119.35
4.71,9.71,2310.9,470.45,1.58,4.25,2429.78,891.65
0.36,0.78,2088.33,57.56,2.29,0.36,3656.66,1127.94
1.15,1.41,2436.39,139.25,1.37,1.13,2377.15,896.38
1.79,4.08,2042.73,204.64,2.57,1.71,2594.35,938.54
3.19,16.13,2258.65,299.59,3.32,2.68,4041.8,1387.75
4.24,7.41,1874.65,429.65,0.74,3.93,2533.71,886.47
1.35,10.53,2169.42,153.58,1.51,1.21,4569.85,1129.96
1.36,0.0,1474.56,145.22,1.3,1.36,2442.42,743.99
1.76,14.15,2551.79,194.69,2.75,1.51,5656.62,1358.39
1.15,4.4,2214.16,140.21,0.87,1.1,4385.98,1107.38
3.12,16.67,2060.93,298.3,1.8,2.6,2906.87,1108.3
1.25,0.79,2386.47,155.18,0.88,1.24,1613.81,651.24
1.48,0.34,2026.0,167.96,1.62,1.47,1660.68,663.69
1.5,0.0,1614.43,193.78,1.29,1.5,3751.11,1106.12
1.19,0.62,2270.66,147.66,2.03,1.19,2547.2,833.31
1.97,5.56,2035.34,212.25,2.08,1.86,3946.71,1168.91
1.84,2.22,1832.07,201.16,1.29,1.8,2995.8,1067.87
1.06,0.96,2437.4,132.77,2.8,1.05,3717.37,1005.65
1.19,4.17,2266.06,122.45,1.25,1.14,3676.04,1161.66
2.45,0.0,1295.21,290.63,1.36,2.45,2293.01,782.97
1.63,1.95,2404.87,197.39,1.42,1.6,2340.19,825.36
2.55,0.0,1553.79,255.72,1.91,2.55,3223.06,1024.75
1.25,2.36,2222.23,146.76,1.85,1.22,2141.37,801.89
1.52,2.08,2207.84,183.97,2.11,1.49,3463.91,812.43
2.73,8.57,1817.9,276.47,1.73,2.5,2777.07,837.24
1.35,4.64,2424.95,157.95,1.09,1.29,3744.34,1052.06
1.88,2.99,2071.05,201.11,1.87,1.82,2408.86,869.53
2.17,3.64,1961.63,246.0,1.62,2.09,2296.79,913.03
1.39,1.01,2409.91,161.88,1.53,1.38,2793.16,1058.12
1.37,1.47,2074.51,156.37,1.31,1.35,3125.33,912.72
4.0,15.22,2183.75,390.76,3.2,3.39,5913.32,1376.34
1.95,2.28,2364.86,231.3,2.05,1.9,2092.75,791.73
5.25,40.0,2181.42,331.9,2.1,3.15,5304.34,1443.52
2.56,14.29,1946.05,232.75,0.71,2.19,6037.85,1456.15
1.75,7.81,1960.43,184.36,2.41,1.61,2571.28,908.96
3.0,0.0,1294.6,284.38,0.0,3.0,4247.52,1727.45
1.08,0.42,2536.36,137.75,2.29,1.08,3895.64,1099.53
3.05,13.24,2326.8,311.41,1.19,2.65,5980.86,1453.08
2.33,8.75,2439.37,255.0,1.51,2.12,4619.48,1209.55
1.21,1.63,2162.1,142.93,0.84,1.2,2478.69,771.27
1.81,2.63,2303.96,201.8,1.51,1.76,2742.61,910.23
1.93,10.87,2252.66,203.9,2.57,1.72,4160.45,1147.29
1.4,3.69,2455.46,171.47,2.22,1.35,4612.38,1248.3
1.23,1.8,2540.39,163.74,0.78,1.2,4030.15,1235.34
1.62,4.06,2441.36,184.83,2.08,1.56,3104.19,908.65
1.45,2.94,1912.68,168.14,1.0,1.41,4781.92,1300.1
2.65,7.5,2263.99,292.16,1.72,2.45,3157.93,1093.17
2.41,10.53,1746.22,259.54,2.26,2.16,3711.59,1334.32
2.05,4.63,2344.11,222.46,0.81,1.95,2910.6,1117.03
5.0,100.0,1347.92,416.15,1.0,5.0,6200.81,1967.35
3.96,20.59,2255.36,358.68,1.12,3.15,5710.73,1386.03
2.54,2.63,1767.78,255.58,2.05,2.47,2810.61,803.22
1.75,8.33,1952.35,207.07,0.83,1.6,2775.45,1152.46
1.12,3.17,2581.33,137.4,2.64,1.08,4906.53,1194.43
1.29,1.27,2551.46,153.6,1.63,1.27,3343.2,1093.26
2.53,9.41,2304.63,250.07,1.79,2.29,3827.63,1200.85
2.02,4.08,2004.06,219.84,2.0,1.94,2285.79,857.79
4.25,33.33,1492.75,315.63,1.5,2.83,3481.43,1147.74
4.36,21.43,1810.22,352.71,1.71,3.43,3999.31,1295.84
1.53,2.78,1697.62,173.06,1.58,1.49,2519.52,759.41
1.83,5.77,2441.87,201.8,2.51,1.72,3929.33,1176.69
1.37,1.05,2296.36,173.91,1.17,1.35,3396.19,867.69
3.0,16.67,2316.78,293.08,2.1,2.5,5562.22,1398.3
1.14,2.12,2263.64,147.13,1.17,1.12,1154.34,672.31
2.77,8.33,1965.15,310.32,5.0,2.54,3995.74,1404.01
1.26,2.27,2021.26,129.11,0.97,1.23,2161.42,931.9
5.0,13.33,1771.5,474.04,2.4,4.33,3239.82,1059.49
3.21,13.11,2314.24,331.91,1.39,2.79,5397.44,1361.77
4.0,25.0,1368.47,345.72,1.0,3.0,3267.92,974.91
1.1,0.0,1349.23,132.07,0.0,1.1,3011.94,955.16
0.74,2.57,2416.95,92.71,2.53,0.72,4315.33,1181.61
2.03,3.03,1623.02,223.53,1.21,1.97,1960.39,845.21
3.77,13.54,2422.22,361.23,2.2,3.26,3602.35,1175.73
1.56,4.02,2382.11,182.38,1.76,1.49,2859.76,980.05
1.43,4.39,2294.01,172.31,1.74,1.37,4233.4,1156.83
1.39,2.16,2320.65,165.84,1.87,1.36,2921.42,940.54
3.21,13.56,2396.64,309.53,2.39,2.77,5001.21,1170.8
1.77,1.02,2258.02,213.8,1.34,1.76,1766.43,860.43
1.92,9.57,2412.34,210.23,4.51,1.73,4820.78,1264.34
4.4,37.5,1429.81,262.31,2.12,2.75,3725.05,1201.29
2.8,6.25,1494.96,270.65,0.88,2.62,2263.47,719.35
1.98,5.97,2202.83,235.37,1.3,1.87,5110.21,1145.1
2.02,7.94,2515.98,209.74,2.44,1.86,5488.23,1333.5
1.11,1.3,2422.9,138.16,1.12,1.1,3295.04,857.18
1.62,0.0,1269.77,210.42,1.0,1.62,1740.97,692.76
2.05,4.23,2151.62,223.43,2.43,1.96,3142.7,953.5
3.04,4.23,2179.98,321.69,0.81,2.91,1715.39,559.52
2.88,5.66,1801.66,277.16,1.58,2.72,1969.07,671.05
3.14,6.67,1780.89,340.79,2.13,2.93,4444.02,1398.09
1.24,0.67,2344.77,135.48,1.17,1.23,2174.26,737.39
2.29,8.77,2080.83,244.33,1.49,2.09,2376.91,966.3
1.36,2.52,2430.33,160.7,1.56,1.32,2257.81,922.24
2.6,16.67,1378.9,272.75,2.0,2.17,1690.35,908.94
1.64,1.8,1632.38,208.9,0.95,1.61,1430.61,608.81
1.01,1.42,2286.13,141.07,1.53,1.0,2356.55,922.45
3.75,11.11,1548.94,329.07,1.0,3.33,4573.62,1311.89
1.58,4.94,2303.36,175.5,1.54,1.51,3060.72,1089.32
2.24,5.56,1431.44,235.22,1.44,2.11,3227.06,1001.58
2.11,7.58,2382.27,221.07,1.95,1.95,4309.29,1103.26
3.75,9.68,2201.19,376.03,1.84,3.39,5008.45,1156.3
2.47,10.17,2221.87,263.9,2.19,2.22,2502.75,988.48
1.95,4.35,1884.57,222.95,0.61,1.87,5760.91,1376.04
1.64,1.18,2397.36,197.81,1.31,1.62,3189.97,874.58
3.2,14.89,1954.28,365.4,1.96,2.72,3009.5,1187.31
3.06,11.54,2527.02,302.71,2.52,2.7,3168.88,1221.26
1.89,5.0,1754.05,235.92,1.35,1.8,2713.12,935.07
3.06,22.73,1918.49,282.0,1.41,2.36,2743.68,1076.01
2.38,5.88,1841.14,252.13,1.53,2.24,1508.98,810.92
2.79,10.94,2245.3,273.11,1.08,2.48,2434.77,913.23
2.0,0.0,1461.15,203.66,1.67,2.0,2812.86,1317.91
3.0,0.0,1321.36,316.38,3.0,3.0,2971.34,1273.54
3.8,28.57,1391.9,310.07,0.43,2.71,1069.32,761.75
5.33,33.33,2188.71,380.59,1.17,3.56,4233.53,1334.54
1.33,2.53,2547.13,155.99,1.54,1.3,3078.39,980.7
1.28,2.7,2379.74,143.75,2.25,1.24,2823.73,969.61
2.44,13.33,2274.26,243.55,1.76,2.11,4877.29,1369.75
2.38,5.56,1798.86,263.41,1.22,2.25,2869.76,1064.89
0.0,0.0,1180.22,0.0,0.0,0.0,19.72,854.52
1.37,1.8,2167.83,153.14,1.39,1.34,2401.23,761.22
3.25,17.7,2448.15,311.42,2.63,2.67,5334.96,1276.04
0.92,7.69,1435.46,120.52,0.77,0.85,3856.63,1164.48
1.85,3.57,1866.82,211.25,2.18,1.79,3138.39,1166.33
3.46,18.6,2420.77,315.06,1.95,2.81,4132.36,1273.83
3.75,20.0,2192.76,337.89,2.72,3.0,2821.41,1162.34
1.74,5.0,2141.32,189.37,1.07,1.65,2159.48,950.04
1.65,1.96,2462.06,187.05,1.41,1.61,3745.69,925.19
2.13,3.64,2233.48,254.04,0.96,2.05,3253.27,972.51
