,tracker_id,solo_WinRatio,solo_Wins,solo_KillDeathRatio,solo_Rating,solo_KillsPg,solo_DamagePg,solo_HealsPg
19875,48645,0.0,2,2.7,1914.38,2.48,285.61,1.96
19876,45559,0.0,3,1.68,2128.21,1.66,199.71,1.46
19877,167015,0.0,12,1.55,2272.04,1.45,174.99,0.98
19878,102874,0.0,6,3.52,2327.99,3.2,378.34,1.12
19879,143196,0.0,0,7.0,1290.35,7.0,916.66,0.0
19880,45578,0.0,7,0.76,2482.81,0.73,102.0,0.88
19881,52039,0.0,1,1.5,1360.14,1.42,187.37,0.58
19882,52005,1.0,1,5.2,1461.3,4.33,413.27,4.67
19883,87481,0.0,2,1.24,1773.41,1.2,145.16,1.22
19884,144774,0.0,0,0.86,1600.18,0.86,98.97,1.59
19885,187707,0.0,2,1.67,2042.34,1.64,190.73,1.77
19886,107117,0.0,1,4.43,1583.45,3.88,424.52,0.62
19887,20718,1.0,2,11.0,1507.19,3.67,356.32,3.33
19888,28429,0.0,14,1.8,2126.52,1.59,189.06,3.15
19889,21424,0.0,5,1.21,2300.59,1.15,144.45,1.31
19890,87328,0.0,2,1.22,2146.43,1.19,136.07,1.43
19891,159041,0.0,0,1.34,2104.68,1.34,170.57,1.29
19892,54527,0.0,1,2.85,2025.65,2.74,318.63,1.19
19893,100830,0.0,1,2.04,2020.87,2.0,246.51,1.71
19894,160924,0.0,0,1.36,2055.71,1.36,168.95,2.18
19895,41444,0.0,6,1.69,2174.07,1.51,183.32,2.18
19896,215096,0.0,4,1.39,2189.16,1.38,159.81,1.18
19897,214532,0.0,1,1.96,1876.49,1.93,221.64,1.11
19898,115127,0.0,0,4.2,1328.21,4.2,401.6,2.0
19899,217949,0.0,3,1.59,2127.17,1.5,182.69,1.26
19900,47745,0.0,1,0.76,1779.48,0.76,96.2,0.67
19901,106529,0.0,3,1.45,2273.32,1.43,165.55,1.42
19902,195903,0.0,1,1.23,1958.22,1.22,146.15,1.7
19903,127327,0.0,0,0.4,1431.04,0.4,41.84,1.1
19904,94418,0.0,1,1.17,2146.43,1.17,141.45,2.11
19905,178419,1.0,1,6.0,1312.4,4.5,437.13,1.0
19906,74434,0.0,8,2.16,2245.04,2.04,240.28,2.99
19907,141057,0.0,3,1.25,2261.12,1.23,159.88,1.51
19908,187818,0.0,1,0.83,1833.77,0.83,98.62,1.92
19909,17097,0.0,0,0.97,1704.39,0.97,113.73,0.79
19910,177987,0.0,5,1.76,2266.03,1.65,210.38,1.65
19911,145017,0.0,0,2.11,1502.95,2.11,265.06,1.33
19912,150680,0.0,0,1.67,1658.3,1.67,195.72,1.58
19913,169269,0.0,0,0.38,1176.48,0.38,38.01,0.25
19914,155879,0.0,1,2.44,1395.12,2.2,262.6,1.9
19915,155815,0.0,2,2.58,1755.15,2.38,276.26,1.08
19916,144345,0.0,7,1.54,2121.03,1.48,169.45,0.73
19917,4090,0.0,1,1.23,2107.0,1.23,146.76,1.09
19918,155306,0.0,3,2.78,1887.62,2.63,297.16,2.15
19919,137373,0.0,1,1.4,2069.87,1.39,172.2,1.42
19920,40171,0.0,1,1.54,2186.07,1.52,177.33,0.62
19921,37677,0.0,3,1.15,2204.22,1.11,144.22,1.51
19922,216985,0.0,4,2.64,2180.48,2.42,269.25,3.65
19923,1796,0.0,16,1.91,2151.16,1.83,221.3,1.0
19924,22035,0.0,3,2.89,1619.12,2.66,282.46,1.74
19925,144055,0.0,4,1.23,2127.81,1.2,150.76,0.96
19926,166064,0.0,1,0.88,2314.58,0.87,111.58,1.3
19927,53136,0.0,0,0.0,1179.84,0.0,0.0,0.0
19928,142673,0.0,1,0.89,1905.02,0.88,117.94,0.85
19929,116930,0.0,0,0.85,2316.32,0.85,104.49,1.58
19930,214514,0.0,0,1.64,1851.23,1.64,197.82,0.5
19931,179648,0.0,0,1.15,1500.41,1.15,160.54,0.81
19932,114783,0.0,0,1.3,1648.94,1.3,168.57,0.6
19933,12020,0.0,2,0.9,2246.54,0.89,113.66,1.05
19934,440,0.0,1,0.85,2201.68,0.84,117.51,1.98
19935,145985,0.0,0,1.0,1208.48,1.0,94.2,0.0
19936,107762,0.0,0,1.74,1507.93,1.74,211.65,0.61
19937,172549,0.0,4,1.43,2102.94,1.39,168.47,1.35
19938,82482,0.0,9,2.86,2306.07,2.46,290.23,1.42
19939,219163,0.0,0,1.5,1222.71,1.5,140.23,0.0
19940,213253,1.0,1,4.25,1344.5,3.4,318.14,0.8
19941,48914,0.0,1,2.75,1667.1,2.62,286.42,1.76
19942,54035,0.0,2,0.79,2126.56,0.79,108.26,1.01
19943,120385,0.0,2,1.43,2235.01,1.41,179.5,1.58
19944,119568,0.0,4,1.21,2071.09,1.17,149.11,1.47
19945,49088,0.0,0,1.11,1460.05,1.11,131.86,1.67
19946,201203,0.0,3,1.62,2028.94,1.56,160.95,1.74
19947,170277,0.0,4,1.98,2170.04,1.92,221.91,1.85
19948,40886,0.0,4,1.38,2077.4,1.35,152.45,0.63
19949,122389,0.0,5,1.88,2311.31,1.76,203.01,1.45
19950,122632,0.0,0,2.21,1601.37,2.21,245.92,1.57
19951,116736,0.0,2,1.78,2259.91,1.74,205.58,1.31
19952,136220,0.0,3,2.24,2046.98,2.05,224.86,0.78
19953,101329,0.0,2,1.43,2109.95,1.41,159.75,0.89
19954,199254,0.0,6,1.88,2224.27,1.77,222.0,1.71
19955,119452,0.0,0,0.62,1618.84,0.62,72.44,1.3
19956,1961,0.0,0,1.51,1973.82,1.51,169.93,1.64
19957,142208,0.0,7,1.59,2139.88,1.54,193.15,1.62
19958,18728,0.0,0,1.41,1232.79,1.41,145.15,1.18
19959,200302,0.0,0,1.39,2154.67,1.39,166.04,1.51
19960,59115,0.0,6,0.76,2292.26,0.73,95.26,0.89
19961,9074,0.0,4,2.19,1816.36,1.98,224.98,7.68
19962,105701,0.0,0,1.02,1803.18,1.02,127.02,0.32
19963,118850,0.0,0,1.09,2168.88,1.09,149.45,1.15
19964,214561,0.0,1,1.42,2035.05,1.4,169.47,1.2
19965,96270,0.0,0,1.07,1282.5,1.07,125.2,1.47
19966,203918,0.0,2,1.14,2000.71,1.1,153.08,1.18
19967,188876,0.0,0,0.9,2182.94,0.9,116.4,3.13
19968,148904,1.0,3,5.25,1787.26,3.82,404.4,1.18
19969,143084,0.0,2,1.11,2144.86,1.08,135.59,0.93
19970,162515,0.0,2,1.29,2221.82,1.28,166.77,1.09
19971,20771,0.0,1,2.52,1518.08,2.41,278.6,1.14
19972,8197,0.0,2,1.88,2087.06,1.81,211.41,0.66
19973,159058,0.0,0,2.25,1312.38,2.25,234.71,1.75
19974,53445,0.0,12,2.85,2194.54,2.54,280.05,1.84
19975,207190,0.0,3,1.21,2116.72,1.19,152.54,1.53
19976,61323,0.0,0,3.0,1378.37,3.0,435.66,3.75
19977,126974,0.0,1,1.33,1911.19,1.31,162.74,0.91
19978,83469,0.0,2,1.67,2022.74,1.6,195.78,1.09
19979,150622,0.0,3,2.64,2148.31,2.52,288.19,1.03
19980,199952,0.0,0,1.12,1229.42,1.12,134.89,1.12
19981,71525,0.0,2,3.23,1839.81,3.0,353.28,1.11
19982,71797,0.0,0,0.75,1238.71,0.75,114.04,1.25
19983,203992,0.0,3,4.05,1845.02,3.56,395.65,2.76
19984,23767,0.0,2,2.0,1694.46,1.73,214.16,2.4
19985,167885,0.0,0,1.19,2175.46,1.19,142.54,1.28
19986,213258,0.0,5,2.24,2042.31,2.1,254.46,1.66
19987,138450,1.0,8,5.16,1947.86,3.91,424.63,0.64
19988,146607,0.0,0,0.73,1939.19,0.73,94.88,1.43
19989,130871,0.0,2,1.38,2120.57,1.34,157.54,1.21
19990,130986,0.0,0,1.0,1254.35,1.0,119.29,0.0
19991,30138,0.0,5,1.97,2142.4,1.82,254.48,1.76
19992,217649,0.0,1,1.34,1976.66,1.31,156.04,2.95
19993,57619,0.0,9,1.5,2432.86,1.44,183.18,1.23
19994,90143,0.0,0,1.27,1430.99,1.27,134.37,1.15
19995,170739,0.0,4,1.95,2054.12,1.84,211.46,2.61
19996,139056,0.0,1,1.93,1693.18,1.87,212.5,3.43
19997,14794,0.0,2,1.96,1782.46,1.81,220.93,1.46
19998,90490,0.0,7,2.2,2528.14,2.09,248.22,1.76
19999,121561,0.0,0,0.0,1236.12,0.0,3.89,0.0
20000,92705,0.0,1,1.21,2183.1,1.2,158.41,1.35
20001,206897,0.0,3,1.7,2156.4,1.66,196.9,1.4
20002,24072,0.0,1,1.09,1682.55,1.07,127.68,1.5
20003,46967,0.0,1,2.0,1429.19,1.78,210.67,0.22
20004,109898,0.0,3,1.47,2306.52,1.44,180.6,1.21
20005,201843,0.0,2,2.26,2223.09,2.14,251.13,1.03
20006,125137,0.0,1,0.7,1623.28,0.69,88.6,1.26
20007,176077,0.0,1,1.1,2127.11,1.09,129.02,0.82
20008,14486,0.0,1,0.92,1582.74,0.86,110.51,4.71
20009,136980,0.0,2,1.16,2330.92,1.15,140.51,1.01
20010,194788,0.0,7,1.69,2155.71,1.62,196.37,1.77
20011,98798,0.0,6,1.94,2070.55,1.9,231.0,1.35
20012,164524,0.0,6,1.33,2055.01,1.23,142.16,1.28
20013,214693,0.0,0,0.57,1503.29,0.57,74.36,1.32
20014,209685,0.0,0,3.0,1728.63,3.0,323.88,1.41
20015,31621,0.0,1,1.6,2307.72,1.59,198.06,1.83
20016,135630,0.0,1,0.81,2145.76,0.8,103.56,1.68
20017,130239,0.0,1,1.23,1473.66,1.19,150.52,0.89
20018,110547,0.0,0,1.11,2276.34,1.11,137.43,1.03
20019,66861,0.0,1,3.0,1535.22,2.67,283.74,1.56
20020,63271,0.0,1,0.82,2088.07,0.82,110.29,2.73
20021,105355,0.0,2,0.9,2050.66,0.88,113.2,1.54
20022,139403,0.0,13,1.85,2075.07,1.73,197.67,1.31
20023,167915,0.0,0,1.34,2033.3,1.34,160.52,1.37
20024,36109,0.0,0,2.0,1289.12,2.0,264.55,1.0
20025,17917,0.0,0,1.35,1769.39,1.35,162.46,1.66
20026,208428,0.0,4,1.01,1638.4,0.99,122.82,0.52
20027,213938,0.0,1,1.25,1483.98,1.18,139.71,0.82
20028,25687,0.0,5,3.03,2242.77,2.91,326.41,1.74
20029,34420,0.0,2,1.78,2084.71,1.76,199.61,1.09
20030,43734,0.0,2,3.77,1663.9,3.27,339.33,1.53
20031,140259,1.0,3,3.06,1627.25,2.58,339.08,1.47
20032,166284,0.0,8,2.14,2209.74,2.03,234.63,1.34
20033,196943,0.0,1,2.8,1523.01,2.55,295.05,0.91
20034,198619,0.0,8,0.86,2058.88,0.85,101.34,1.0
20035,216512,0.0,2,3.28,1706.22,2.95,305.34,1.45
20036,124158,0.0,2,1.62,1503.31,1.52,177.15,1.48
20037,62511,0.0,4,3.08,2214.24,2.93,333.29,2.71
20038,213900,0.0,9,1.51,2227.92,1.43,178.86,1.6
20039,150150,0.0,2,1.93,1749.04,1.81,189.47,1.03
20040,11858,0.0,0,0.75,1523.63,0.75,98.55,1.2
20041,51154,0.0,8,3.09,2208.24,2.7,310.78,1.92
20042,131131,0.0,0,0.0,1214.76,0.0,0.0,1.0
20043,72286,0.0,3,2.17,1845.02,2.11,247.76,1.02
20044,139117,0.0,0,1.06,1719.34,1.06,135.71,0.74
20045,175178,0.0,0,0.87,2018.14,0.87,123.95,1.07
20046,131144,0.0,2,2.52,2309.18,2.45,276.95,1.62
20047,197573,0.0,0,3.0,1272.51,3.0,313.61,1.0
20048,133866,0.0,4,1.62,1973.12,1.57,178.74,0.78
20049,19692,0.0,1,1.38,1504.81,1.32,141.89,0.68
20050,80996,0.0,4,1.31,2129.22,1.25,160.24,1.26
20051,57630,0.0,7,1.43,2333.16,1.3,162.34,1.09
20052,164207,0.0,2,1.1,2347.53,1.08,129.21,2.02
20053,36056,0.0,3,2.25,1864.07,2.15,238.17,1.75
20054,85701,0.0,0,1.16,1356.56,1.16,125.84,1.38
20055,92637,0.0,14,2.58,2402.2,2.29,249.35,1.89
20056,119072,0.0,0,0.6,1159.95,0.6,85.44,0.0
20057,51626,0.0,1,5.12,1633.81,4.56,519.92,2.0
20058,5687,0.0,2,1.15,1787.39,1.11,155.18,1.33
20059,70260,0.0,18,0.91,2223.83,0.89,115.65,2.48
20060,122717,0.0,4,2.58,2131.41,2.33,266.06,0.98
20061,50877,0.0,0,0.67,1650.73,0.67,88.4,1.04
20062,155020,0.0,0,0.5,1196.72,0.5,48.6,0.0
20063,194071,0.0,3,0.94,2179.17,0.92,122.37,0.9
20064,29591,1.0,5,2.86,2070.72,2.33,253.6,1.67
20065,99005,0.0,7,1.79,2194.06,1.67,192.4,1.13
20066,115014,0.0,0,1.43,1330.14,1.43,175.2,2.14
20067,22926,0.0,1,1.13,2021.59,1.12,133.52,1.14
20068,207913,0.0,1,0.91,1543.91,0.89,118.91,0.83
20069,79157,0.0,1,1.23,2065.01,1.23,145.4,1.2
20070,13310,0.0,1,2.82,1622.12,2.58,331.38,2.67
20071,69261,0.0,3,1.43,1993.79,1.32,166.02,0.75
20072,74995,0.0,2,1.08,2201.86,1.06,127.7,2.62
20073,67809,0.0,2,2.13,1916.99,2.09,242.12,0.79
20074,94611,0.0,1,1.85,1949.41,1.82,210.33,1.25
20075,13944,0.0,1,0.68,2096.56,0.67,92.83,1.7
20076,8364,0.0,0,2.0,1333.47,2.0,258.29,1.14
20077,143192,0.0,2,3.42,1605.78,2.93,312.14,2.14
20078,95668,0.0,1,0.88,1759.9,0.84,119.76,2.28
20079,47924,0.0,5,2.06,2058.1,1.94,216.59,0.56
20080,162330,0.0,1,1.62,2335.2,1.61,189.39,1.39
20081,83249,0.0,0,1.65,1368.94,1.65,198.92,1.27
20082,130839,0.0,1,2.42,1735.07,2.3,271.82,0.7
20083,43559,0.0,2,2.63,2206.36,2.54,279.82,2.75
20084,137402,0.0,1,1.3,1823.1,1.29,147.04,1.03
20085,16435,0.0,3,1.78,1801.87,1.64,186.32,1.18
20086,215711,0.0,0,1.25,1370.35,1.25,167.42,0.88
20087,194151,0.0,0,1.56,1327.0,1.56,176.34,2.19
20088,96237,0.0,3,1.11,1923.29,1.09,138.56,1.48
20089,36207,0.0,0,3.2,1369.51,3.2,323.04,1.9
20090,152097,0.0,3,1.16,2283.94,1.12,143.71,0.61
20091,205470,0.0,1,1.23,1666.8,1.22,152.47,1.43
20092,189459,0.0,3,4.0,1812.32,3.52,396.83,1.04
20093,194152,0.0,2,2.11,1749.93,2.06,229.03,1.04
20094,188890,0.0,2,1.6,2101.69,1.57,190.03,1.64
20095,104115,1.0,9,4.34,2087.32,3.56,403.99,2.58
20096,107379,0.0,3,2.76,2235.69,2.56,298.8,1.83
20097,152074,0.0,2,0.98,2125.27,0.97,122.4,1.07
20098,95630,1.0,2,3.0,1618.02,2.45,238.64,4.27
20099,38171,0.0,1,1.8,1340.32,1.64,177.64,0.45
20100,93922,1.0,8,3.18,2042.14,2.65,293.6,1.73
20101,154189,0.0,3,1.79,1883.82,1.64,192.9,1.33
20102,212906,0.0,0,2.27,1515.1,2.27,263.65,0.36
20103,122355,0.0,4,1.05,2211.04,1.03,124.77,1.99
20104,46391,0.0,0,1.38,1878.77,1.38,161.42,0.88
20105,207632,1.0,1,6.0,1370.84,3.0,329.39,1.0
20106,56501,0.0,0,1.67,1215.72,1.67,187.32,0.33
20107,28970,0.0,1,2.0,1625.6,1.89,206.7,1.32
20108,184564,0.0,1,1.98,1794.33,1.95,223.2,2.15
20109,88526,0.0,0,2.37,1634.14,2.37,269.73,1.43
20110,53395,1.0,1,4.6,1538.69,3.83,448.81,2.5
20111,207999,0.0,5,3.45,2211.99,2.97,342.42,1.97
20112,38662,0.0,0,2.55,1431.68,2.55,266.3,1.36
20113,144323,0.0,7,1.26,2540.44,1.23,148.23,1.04
20114,17758,0.0,0,6.0,1262.23,6.0,426.76,3.0
20115,163361,0.0,2,1.45,2226.35,1.41,202.21,2.55
20116,146692,0.0,3,1.72,2112.88,1.67,205.1,1.23
20117,146260,0.0,5,1.13,2147.68,1.09,139.98,0.73
20118,140211,0.0,0,1.79,2065.81,1.79,237.56,2.44
20119,187772,0.0,0,1.0,1233.46,1.0,75.18,0.5
20120,115196,0.0,10,2.36,2434.24,2.11,234.18,1.38
20121,8604,0.0,1,3.43,1601.55,3.0,383.5,2.75
20122,182897,0.0,2,1.68,1881.3,1.63,184.06,1.06
20123,150419,0.0,0,1.25,1285.51,1.25,179.74,1.5
20124,208969,0.0,0,1.0,1241.54,1.0,153.87,1.0
20125,2830,0.0,3,0.8,2148.3,0.78,99.72,0.97
20126,114697,0.0,2,1.37,2281.08,1.33,159.01,1.25
20127,153926,0.0,0,2.6,1261.28,2.6,242.2,1.4
20128,146368,1.0,2,3.67,1462.09,3.0,321.72,1.45
20129,24668,0.0,0,1.4,1230.76,1.4,190.16,0.4
20130,44264,0.0,3,1.43,1764.41,1.37,167.02,1.21
20131,76623,0.0,1,1.73,1522.68,1.65,199.82,1.04
20132,202949,0.0,0,2.19,1713.5,2.19,258.7,1.95
20133,187089,0.0,2,1.65,2040.88,1.59,182.09,1.44
20134,167899,0.0,3,1.53,1830.08,1.48,170.64,1.14
20135,77482,0.0,1,2.09,1485.44,1.92,226.15,6.33
20136,97401,0.0,2,0.72,2298.93,0.71,85.95,1.15
20137,41292,0.0,4,1.6,2025.2,1.55,188.06,0.98
20138,117678,0.0,2,1.5,1479.65,1.31,165.32,1.5
20139,32706,0.0,4,1.74,1859.92,1.69,204.08,2.7
20140,78140,0.0,5,1.81,2037.27,1.68,195.95,1.22
20141,73809,0.0,2,2.09,1566.42,1.97,220.63,0.89
20142,176430,0.0,0,0.92,1974.19,0.92,110.18,0.92
20143,69716,0.0,1,0.88,1890.63,0.88,115.98,1.23
20144,49973,1.0,1,3.0,1326.0,3.0,371.38,1.0
20145,22388,0.0,6,1.95,2073.63,1.82,230.37,1.89
20146,171815,0.0,5,0.99,2363.89,0.97,133.48,1.39
20147,151406,0.0,2,2.24,2125.22,2.11,235.42,2.28
20148,129580,0.0,0,1.15,1483.22,1.15,138.97,0.81
20149,78835,0.0,1,1.11,1580.46,1.1,127.82,1.66
20150,30155,1.0,2,5.62,1637.59,4.5,474.85,1.5
20151,8144,0.0,1,1.02,1816.39,1.01,130.54,1.0
20152,101131,0.0,1,0.76,2205.12,0.75,98.1,1.63
20153,157463,0.0,0,3.57,1387.1,3.57,498.76,2.14
20154,4877,0.0,4,2.88,1674.59,2.5,276.22,2.67
20155,77699,0.0,5,2.17,2240.86,2.05,239.67,1.38
20156,211316,0.0,4,2.75,2238.34,2.48,261.92,1.48
20157,212531,0.0,0,0.64,1570.0,0.64,85.65,1.69
20158,17910,0.0,0,2.88,1433.68,2.88,366.9,2.5
20159,22674,0.0,9,2.56,2162.89,2.47,275.81,1.88
20160,142854,0.0,0,1.6,1346.75,1.6,192.42,0.2
20161,47416,0.0,4,3.23,2220.55,2.8,317.39,2.1
20162,73577,0.0,5,1.24,1852.42,1.2,146.89,0.92
20163,83533,0.0,5,1.81,2201.32,1.66,189.26,1.71
20164,76572,0.0,1,0.51,2142.19,0.51,73.45,0.76
20165,188087,0.0,0,0.94,2270.36,0.94,113.3,1.23
20166,168610,0.0,0,1.8,1402.19,1.8,199.56,1.56
20167,43843,0.0,8,3.41,2041.97,2.98,342.75,2.0
20168,118746,0.0,1,0.94,1571.98,0.93,123.58,0.97
20169,137,1.0,2,6.38,1484.93,5.1,563.59,3.2
20170,131307,0.0,5,0.78,2295.28,0.77,101.79,1.17
20171,76021,0.0,1,1.35,1773.25,1.33,149.31,1.26
20172,17914,0.0,2,2.11,1788.07,1.97,246.36,1.69
20173,146533,0.0,1,2.0,1435.68,1.8,209.42,0.5
20174,41208,0.0,3,2.62,1881.75,2.4,268.97,0.83
20175,41846,0.0,3,1.59,2060.41,1.53,185.25,1.08
20176,22246,0.0,0,0.0,1192.39,0.0,40.97,0.0
20177,210461,0.0,2,2.05,1781.05,1.98,229.94,1.03
20178,13622,0.0,4,1.58,2192.73,1.49,168.38,1.26
20179,20904,0.0,1,0.71,2068.18,0.71,92.35,1.75
20180,41133,0.0,3,1.39,2442.23,1.37,165.63,1.31
20181,176860,0.0,4,0.79,2247.24,0.77,102.41,1.14
20182,175572,0.0,1,3.23,1682.32,3.0,321.16,1.36
20183,144944,0.0,7,1.98,2081.92,1.92,222.25,1.73
20184,167497,0.0,2,1.09,2272.59,1.06,132.32,2.07
20185,151367,0.0,1,1.35,2071.7,1.34,165.12,1.07
20186,202417,0.0,0,1.0,1248.35,1.0,158.09,0.0
20187,213686,0.0,4,1.85,2151.58,1.73,213.16,1.65
20188,134995,0.0,3,1.3,1878.0,1.13,139.88,0.87
20189,122334,0.0,2,1.5,2252.41,1.47,173.9,1.48
20190,114802,0.0,0,1.29,1592.27,1.29,170.72,1.42
20191,161300,0.0,1,1.92,1433.79,1.79,187.74,0.14
20192,41919,0.0,5,1.58,2276.58,1.49,176.77,1.12
20193,146941,0.0,4,1.2,2067.8,1.16,149.09,1.79
20194,111090,0.0,1,1.59,1787.76,1.57,180.04,1.43
20195,202170,1.0,3,4.13,1904.27,3.44,373.52,1.94
20196,207842,0.0,1,1.73,1746.3,1.7,199.48,1.18
20197,195333,0.0,1,0.91,2087.83,0.9,111.25,1.0
20198,66916,0.0,1,1.06,1647.65,1.03,103.37,1.67
20199,182478,0.0,3,2.31,2077.69,2.14,241.53,2.02
20200,31582,0.0,2,1.06,2418.8,1.04,123.65,1.34
20201,243,0.0,3,1.35,2369.12,1.33,160.28,2.41
20202,199364,1.0,1,6.75,1431.41,5.4,627.66,3.0
20203,148835,0.0,1,0.89,1937.6,0.88,112.51,1.08
20204,143992,0.0,1,0.97,1686.98,0.96,130.75,1.07
20205,152898,0.0,5,2.16,2117.41,1.94,213.89,1.61
20206,198657,0.0,2,1.01,1989.64,1.01,124.7,0.86
20207,16432,0.0,2,2.33,1928.45,2.25,254.69,2.62
20208,109917,0.0,2,2.09,1683.48,1.92,223.57,1.16
20209,91039,0.0,6,2.36,2176.75,2.3,261.85,1.85
20210,2598,0.0,2,4.5,1573.86,4.05,455.05,1.9
20211,86123,0.0,7,2.25,2188.87,2.06,252.5,1.05
20212,51231,0.0,1,1.49,2223.88,1.48,165.63,1.28
20213,62924,0.0,4,1.1,2202.77,1.08,149.57,1.31
20214,46147,0.0,2,4.47,1587.85,4.05,434.98,1.52
20215,154616,0.0,2,1.49,2195.32,1.47,182.04,1.31
20216,186961,0.0,1,1.46,2099.12,1.45,178.27,1.22
20217,94971,0.0,3,1.79,2160.2,1.64,205.89,1.06
20218,54754,0.0,4,1.18,2252.77,1.16,138.44,1.03
20219,171088,0.0,4,1.37,1994.29,1.3,177.73,1.44
20220,15970,0.0,1,2.5,1811.78,2.35,269.86,1.59
20221,174192,0.0,1,0.75,2179.85,0.75,110.94,1.31
20222,160190,0.0,0,0.62,2078.71,0.62,87.54,0.76
20223,214031,0.0,2,1.62,1833.02,1.54,174.47,1.34
20224,58710,0.0,3,2.13,2158.32,2.05,239.44,2.46
20225,7845,0.0,2,1.95,2150.54,1.9,214.23,1.23
20226,77335,0.0,2,2.39,1885.62,2.24,233.57,2.09
20227,100120,0.0,0,2.5,1546.14,2.5,287.84,2.86
20228,213029,0.0,3,3.5,2084.29,3.11,350.96,1.11
20229,65541,0.0,4,2.24,1999.0,2.04,232.25,2.36
20230,170010,1.0,3,7.86,1720.95,5.5,652.41,2.5
20231,178967,0.0,1,2.54,1702.44,2.44,301.91,1.11
20232,105415,0.0,2,1.59,1581.26,1.54,180.86,1.17
20233,132805,0.0,0,2.0,1269.0,2.0,206.23,2.33
20234,47838,0.0,2,1.32,2105.87,1.28,150.99,1.03
20235,150661,0.0,5,1.38,2053.13,1.34,158.53,1.17
20236,33026,0.0,1,1.48,1760.23,1.44,181.27,1.53
20237,177663,0.0,5,1.0,2064.82,0.93,108.54,0.97
20238,208224,0.0,1,1.2,1614.53,1.17,125.22,1.45
20239,147169,1.0,2,3.7,1608.03,3.08,356.03,1.25
20240,109054,0.0,1,1.53,2042.62,1.51,167.32,1.79
20241,151306,0.0,1,1.0,2106.14,0.98,128.33,1.13
20242,21941,0.0,1,1.39,1806.85,1.37,173.67,1.83
20243,18345,0.0,4,1.38,2031.72,1.34,170.43,1.35
20244,181835,0.0,0,0.6,1282.8,0.6,92.18,1.4
20245,139208,0.0,1,1.76,2013.49,1.76,196.31,1.47
20246,44374,0.0,3,1.76,1857.26,1.59,198.15,2.09
20247,125498,0.0,0,2.8,1303.3,2.8,274.56,0.4
20248,66969,0.0,2,2.73,2054.77,2.62,285.03,2.04
20249,207491,0.0,0,1.0,1314.99,1.0,117.16,0.71
20250,35028,0.0,1,1.33,1869.2,1.31,156.7,1.38
20251,28352,0.0,0,3.33,1286.59,3.33,368.86,4.0
20252,59701,0.0,2,2.69,1740.27,2.33,268.06,1.13
20253,63735,0.0,0,1.8,1359.66,1.8,239.14,1.2
20254,115856,0.0,0,2.0,1267.36,2.0,223.62,2.5
20255,180670,0.0,3,2.15,2097.19,2.02,235.16,1.41
20256,123455,0.0,0,2.86,1385.95,2.86,333.06,1.14
20257,187909,0.0,2,2.87,1576.96,2.53,279.89,1.41
20258,9389,0.0,9,1.0,1877.73,0.96,118.34,2.7
20259,25432,0.0,3,5.62,1739.22,5.24,545.04,0.47
20260,46080,0.0,0,1.55,1410.7,1.55,203.4,2.0
20261,99631,0.0,5,2.05,2082.26,1.93,218.55,1.15
20262,32008,0.0,3,1.76,1554.44,1.5,149.75,0.55
20263,122410,0.0,4,1.24,2155.12,1.19,147.3,1.49
20264,2632,0.0,0,0.44,1194.3,0.44,53.7,0.38
20265,12515,0.0,50,3.18,2283.66,2.92,328.4,1.98
20266,80166,0.0,2,1.74,1616.29,1.7,217.67,1.45
20267,134997,1.0,1,6.0,1332.46,6.0,598.31,5.0
20268,186613,0.0,3,3.39,1909.74,2.9,313.86,1.29
20269,24506,0.0,0,1.48,2090.29,1.48,183.18,1.38
20270,73419,0.0,0,2.29,1391.58,2.29,241.75,3.5
20271,9856,1.0,1,1.33,1281.06,1.0,106.62,0.75
20272,42101,1.0,8,3.21,2070.48,2.6,261.66,1.5
20273,12640,0.0,5,1.49,2403.84,1.42,161.47,1.28
20274,151484,0.0,3,2.33,1580.28,2.04,220.92,1.25
20275,12453,0.0,1,3.92,1592.8,3.64,407.58,0.86
20276,188460,0.0,2,2.04,1756.3,1.89,211.09,0.82
20277,64046,0.0,0,1.05,1259.01,1.05,131.56,1.5
20278,218998,0.0,1,2.83,1395.34,2.43,257.44,0.86
20279,208358,0.0,1,1.86,1875.44,1.81,204.31,2.05
20280,94999,0.0,3,0.98,2400.04,0.96,112.72,2.0
20281,210765,0.0,1,1.71,1885.18,1.68,184.48,1.57
20282,196810,0.0,4,3.17,1909.26,2.71,349.34,2.68
20283,193763,0.0,7,1.27,2122.94,1.23,151.45,1.33
20284,163928,0.0,3,1.69,1861.41,1.54,185.05,1.11
20285,97623,0.0,1,1.06,1918.32,1.05,140.2,1.31
20286,11641,0.0,1,2.23,1641.32,2.15,254.99,2.63
20287,141696,0.0,1,2.71,1444.17,2.38,265.06,0.75
20288,49309,0.0,1,0.68,2091.02,0.68,105.8,0.96
20289,188913,0.0,1,1.12,2105.4,1.12,142.87,1.52
20290,213617,0.0,2,1.6,2071.95,1.57,180.58,1.66
20291,54009,1.0,3,3.5,1462.52,2.33,271.8,1.44
20292,118015,0.0,5,2.7,2006.32,2.53,294.47,1.55
20293,45621,0.0,3,2.55,1339.96,2.24,239.66,1.04
20294,54314,1.0,4,6.5,1478.54,3.25,305.81,0.88
20295,171920,0.0,0,1.83,1714.55,1.83,201.47,0.94
20296,133835,0.0,3,1.37,2300.09,1.35,169.15,1.26
